0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.06411485587967512,0.09197253695402356,0.049264520021742086,0.07284968070649621,0.02616925359922382,0.17875607339613925,0.0768938334340259,0.2551593901773714,0.010301018004347575,0.06525822018848544,0.03030076282367791,0.043459796035201316,0.01901415451049678,0.004171947559863551,0.012313956709232332
0.07699186109590081,0.10610563799516867,0.06299121941605852,0.07844613421465778,0.02761780924590488,0.19273037598485065,0.07965239618237943,0.1896432660143249,0.01434680869066171,0.06065308536922086,0.029142963437589854,0.04974849390648083,0.015372313338210977,0.0039791894579211525,0.012578445650669744
0.07968017461262525,0.08015696456176606,0.09200263095745485,0.08861860151451695,0.025673320401386774,0.20494970431708617,0.07841264464011256,0.16400529706734412,0.013611825353528118,0.06109318754603374,0.024422696411173093,0.05729285948378598,0.013892158491772891,0.004118615201463755,0.012069319439949365
0.06679037920376625,0.07494471810674862,0.09400026723603136,0.09093124181894754,0.031308919231598197,0.20382869144515212,0.07913714381816138,0.15626878474651051,0.014332262228359328,0.06613353878444025,0.026214808625951977,0.0636010519810087,0.013753240965548728,0.0035056722010064845,0.015249279606768222
0.034642390158793876,0.07178979299287822,0.083723687565898,0.1272412016275505,0.04083403848485855,0.19518424084586894,0.06871450711025817,0.05574775765156376,0.011450355016878204,0.1485633633306816,0.035054941296811644,0.07674768695050475,0.028531514126976184,0.002884225831172405,0.018890297009304356
0.02532481397808737,0.054908148904634045,0.0916853631564476,0.14190565157769924,0.04566987230066884,0.20056510783689405,0.07550686968308874,0.03876510026674822,0.011205184289749275,0.1454976603345614,0.03480224314257948,0.07619174344335894,0.03290450166227611,0.0027661517077532277,0.022301587715453545
0.02102486795209221,0.050180600907024295,0.08437594470075231,0.1283737593672346,0.04212098597560901,0.22439401837524664,0.07385406639673713,0.0353106267921659,0.009233267946727589,0.14094049503926903,0.03983116423034575,0.09355918252009916,0.03555754496098669,0.0023101537985097697,0.018933321037199524
0.0311659982691866,0.043704886929293675,0.08195895665676534,0.12894258455303206,0.047994021201458466,0.23882087921266038,0.06796616556060377,0.04265510552593104,0.007403014287840136,0.15218252044015418,0.02898281061178786,0.07597322389894716,0.03283077184426124,0.0035012306500541925,0.015917830358016694
0.033238913613661034,0.05680937103309989,0.08160750641519705,0.12201114791501248,0.039912508057381044,0.20548985261955569,0.07274862943960302,0.08469428492992073,0.010031100853311546,0.13468552652049165,0.03419641821341273,0.06923256527855116,0.03231588777556792,0.0028827199427031843,0.020143567392530905
0.029944965090948024,0.044011683046449326,0.0744952492113718,0.13331316965914,0.043426234554153606,0.2422112581504913,0.07825057246697348,0.07390574237651505,0.008326818529636975,0.12212410962470718,0.04067732804240967,0.06324907950705619,0.023152823131256026,0.002681683634260154,0.020229282974630607
0.023648449814778785,0.03646448021527498,0.07606598305555512,0.14196533558064578,0.04790131569906367,0.2412070268009853,0.06997946093749485,0.0609018545350993,0.006132478686496478,0.11691046626511016,0.051111796428914044,0.084179486798331,0.02313753243354981,0.0021788106237216696,0.01821552212497989
0.021335139833750513,0.04362476137492293,0.0752677468032241,0.1453270070969269,0.05314801339757693,0.24678548853047755,0.07390649812431382,0.053800124616372604,0.004988555259605159,0.10970699353343086,0.05099294414767031,0.08010640476600202,0.021930998340044357,0.00184339910855444,0.01723592506712884
0.02196680517579196,0.03741140781133677,0.07688701730273094,0.16480593978616018,0.051151953495957005,0.23072709418383885,0.06254069113099281,0.048539606159283696,0.004851942026000636,0.12558572220311268,0.05492392577571284,0.07397264366657975,0.0234734504581171,0.0019481050265136696,0.02121369579787223
